  7.1805547e+001	  7.9510572e+001	  7.7415861e+001	  7.4143297e+001	  9.6734957e+001	  1.0574008e+002	  9.7851737e+001	  1.0574569e+002	  5.5319898e+001	  5.0317751e+001	  4.6245425e+001	  4.7744771e+001	  7.5737866e+001	  8.5769194e+001	  7.4940214e+001	  8.2352685e+001	 -4.0124908e-001	 -1.1625849e+001	  3.3362396e+000	 -4.9682290e+000	
  1.3956810e+002	  1.3564371e+002	  1.4526580e+002	  1.3642290e+002	  1.3120525e+002	  1.2311385e+002	  1.2764244e+002	  1.2698350e+002	  1.5394244e+002	  1.5292001e+002	  1.5157640e+002	  1.5194234e+002	  1.0993090e+002	  1.1603309e+002	  9.8530578e+001	  1.1123136e+002	  1.6438830e+002	  1.6969385e+002	  1.6924468e+002	  1.6655750e+002	
  1.0075925e+002	  9.6065279e+001	  1.0054756e+002	  1.0417710e+002	  1.7090434e+002	  1.6896296e+002	  1.7632318e+002	  1.6053903e+002	  6.9381900e+001	  7.5271098e+001	  7.3771275e+001	  7.1445891e+001	  1.2031160e+002	  1.2542783e+002	  1.2759352e+002	  1.2547732e+002	  1.1992116e+002	  1.2438866e+002	  1.1748057e+002	  1.1808503e+002	
  9.3472522e+001	  8.7875894e+001	  9.2591059e+001	  1.0025051e+002	  1.4024614e+002	  1.3983986e+002	  1.3813854e+002	  1.4123988e+002	  1.0073589e+002	  1.0679905e+002	  1.0242527e+002	  1.0511442e+002	  1.4394715e+002	  1.3982532e+002	  1.3520145e+002	  1.3656918e+002	  1.5137026e+002	  1.3877968e+002	  1.4198032e+002	  1.4652498e+002	
  5.7275982e+001	  5.6190282e+001	  5.8554382e+001	  5.7026287e+001	  9.5019306e-001	 -5.2469261e+000	 -2.4250263e+000	 -3.5046641e+000	  5.5605961e+001	  5.7818560e+001	  6.2736557e+001	  5.3323111e+001	  3.6387449e+001	  3.8091792e+001	  4.5977423e+001	  3.8233444e+001	  7.3875601e+001	  8.0072956e+001	  7.7634963e+001	  8.0782816e+001	
  1.7726528e+002	  1.8276262e+002	  1.8014765e+002	  1.7955585e+002	  1.5328343e+002	  1.4872824e+002	  1.5672478e+002	  1.5196127e+002	  1.8616854e+002	  1.8383215e+002	  1.8792038e+002	  1.9100883e+002	  1.5048083e+002	  1.5640821e+002	  1.5427770e+002	  1.5536573e+002	  1.8287178e+002	  1.9258199e+002	  1.9149035e+002	  1.8366349e+002	
  1.2469234e+002	  1.1609369e+002	  1.1572786e+002	  1.2119403e+002	  1.6509002e+002	  1.6715428e+002	  1.6958567e+002	  1.6656296e+002	  1.7013269e+002	  1.6815879e+002	  1.6276525e+002	  1.6740579e+002	  1.5920223e+002	  1.6264152e+002	  1.5470079e+002	  1.6345729e+002	  1.8075058e+002	  1.7508315e+002	  1.7777452e+002	  1.7654097e+002	
  1.1297106e+002	  1.1275715e+002	  1.1707687e+002	  1.1325862e+002	  1.3771923e+002	  1.3069009e+002	  1.3602951e+002	  1.3552068e+002	  1.7639698e+002	  1.8467323e+002	  1.8757946e+002	  1.8347255e+002	  1.2838547e+002	  1.2756306e+002	  1.2908186e+002	  1.3193578e+002	  1.2641703e+002	  1.3609158e+002	  1.3711476e+002	  1.3379335e+002	
  7.0228246e+001	  7.7115126e+001	  7.3043498e+001	  7.9649687e+001	  1.3904495e+002	  1.3880484e+002	  1.3780690e+002	  1.4633934e+002	  1.0254267e+002	  1.0256616e+002	  1.0076488e+002	  1.0238095e+002	  1.3075864e+002	  1.3708536e+002	  1.3811618e+002	  1.3035911e+002	  1.2999884e+002	  1.3001682e+002	  1.2167793e+002	  1.2518304e+002	
  1.2539489e+002	  1.2645683e+002	  1.2459670e+002	  1.3073228e+002	  1.5253449e+002	  1.5717696e+002	  1.5881071e+002	  1.6319248e+002	  1.4313102e+002	  1.4508928e+002	  1.4162723e+002	  1.5363739e+002	  1.7744216e+002	  1.8425498e+002	  1.7952032e+002	  1.7750014e+002	  1.5501650e+002	  1.5132657e+002	  1.4982626e+002	  1.5423569e+002	
  6.1259392e+001	  6.5441788e+001	  5.9921337e+001	  7.0420360e+001	  7.7580906e+001	  7.1642785e+001	  7.5371349e+001	  7.1588016e+001	  6.0275318e+001	  6.2984729e+001	  6.1397644e+001	  6.4766400e+001	  4.1731404e+001	  5.0793111e+001	  4.6608416e+001	  4.8276983e+001	  6.4415967e+001	  7.2651493e+001	  6.8119048e+001	  6.3717858e+001	
  1.7253959e+002	  1.7121051e+002	  1.8185257e+002	  1.6794455e+002	  1.5999400e+002	  1.5339578e+002	  1.5353148e+002	  1.5553190e+002	  1.7437297e+002	  1.7171249e+002	  1.6734025e+002	  1.7486784e+002	  1.2906792e+002	  1.3785040e+002	  1.3037152e+002	  1.3707171e+002	  1.7914808e+002	  1.8060770e+002	  1.7965151e+002	  1.8136722e+002	
  1.2557418e+002	  1.2851256e+002	  1.2331850e+002	  1.2083066e+002	  1.1542363e+002	  1.1710072e+002	  1.1057651e+002	  1.0571499e+002	  9.4928937e+001	  1.0431413e+002	  9.5706199e+001	  9.5558940e+001	  1.2050842e+002	  1.1958615e+002	  1.2006624e+002	  1.1708570e+002	  1.1435599e+002	  1.2409422e+002	  1.2092586e+002	  1.1271027e+002	
  1.0592033e+002	  1.0666775e+002	  1.0665846e+002	  1.0524236e+002	  1.1759038e+002	  1.1781429e+002	  1.1464490e+002	  1.1229728e+002	  1.0730065e+002	  1.0923354e+002	  1.0810798e+002	  1.0669170e+002	  1.0823122e+002	  1.1460592e+002	  1.1305517e+002	  1.1543658e+002	  1.5725508e+002	  1.5252633e+002	  1.6080873e+002	  1.5649782e+002	
  1.4137267e+002	  1.4753082e+002	  1.4880776e+002	  1.3545496e+002	  1.7992912e+002	  1.7646972e+002	  1.8410731e+002	  1.8228669e+002	  1.6142982e+002	  1.6735629e+002	  1.5964681e+002	  1.5937936e+002	  1.1555790e+002	  1.0984506e+002	  1.1834878e+002	  1.1801401e+002	  1.5372689e+002	  1.5674139e+002	  1.4974685e+002	  1.6068234e+002	
  1.3934308e+002	  1.3749119e+002	  1.2794856e+002	  1.3838049e+002	  1.9680040e+002	  1.8263995e+002	  1.9896002e+002	  1.9376198e+002	  1.2932632e+002	  1.2339247e+002	  1.3059050e+002	  1.2780183e+002	  1.3968138e+002	  1.4441807e+002	  1.4220784e+002	  1.4839548e+002	  1.2223787e+002	  1.1641567e+002	  1.2085248e+002	  1.2218361e+002	
  1.5967918e+002	  1.4672233e+002	  1.6052203e+002	  1.5517996e+002	  1.9735364e+002	  1.9051109e+002	  1.9550378e+002	  1.9974546e+002	  1.3850741e+002	  1.3470243e+002	  1.4080917e+002	  1.3567716e+002	  1.2281398e+002	  1.2121320e+002	  1.2426316e+002	  1.2473986e+002	  1.5882473e+002	  1.5833855e+002	  1.6409946e+002	  1.6540899e+002	
  1.3665793e+002	  1.3134331e+002	  1.3255014e+002	  1.2834839e+002	  1.3651158e+002	  1.3753049e+002	  1.4288375e+002	  1.3321366e+002	  1.5654593e+002	  1.6011290e+002	  1.6449429e+002	  1.5463010e+002	  1.4568114e+002	  1.4412931e+002	  1.4322075e+002	  1.5108486e+002	  1.8403967e+002	  1.8300750e+002	  1.8278154e+002	  1.7926564e+002	
  9.3597431e+001	  9.2018871e+001	  1.0248854e+002	  9.1809863e+001	  9.1848924e+001	  9.7791699e+001	  8.8726828e+001	  1.0070229e+002	  1.1611270e+002	  1.0819938e+002	  1.1592976e+002	  1.1489396e+002	  4.2110816e+001	  3.3805811e+001	  4.4795306e+001	  3.9908656e+001	  8.7177632e+001	  8.6343166e+001	  8.3805926e+001	  8.6522341e+001	
  1.1632678e+001	  1.3324778e+001	  4.5660849e+000	  1.1698484e+001	  1.0167999e+002	  1.0119835e+002	  1.0089308e+002	  1.0365636e+002	  4.1174804e+001	  5.2367048e+001	  5.2659229e+001	  4.1142745e+001	  6.6927885e+001	  6.8637994e+001	  6.7912909e+001	  6.8133206e+001	  6.5238487e+001	  5.6760981e+001	  6.4752759e+001	  6.0965780e+001	
  1.1000315e+002	  1.1317361e+002	  1.1057834e+002	  1.1711437e+002	  1.1635538e+002	  1.1116071e+002	  1.1395043e+002	  1.1381455e+002	  1.1742468e+002	  1.2595811e+002	  1.1613997e+002	  1.1893610e+002	  8.1502007e+001	  8.6998332e+001	  8.2491989e+001	  8.3121444e+001	  1.2155680e+002	  1.1530732e+002	  1.2655290e+002	  1.2906070e+002	
  1.1496803e+002	  1.1860332e+002	  1.1884864e+002	  1.1569027e+002	  1.4769312e+002	  1.4843864e+002	  1.4977311e+002	  1.4305361e+002	  1.7017137e+002	  1.7125713e+002	  1.8161045e+002	  1.7540681e+002	  1.7897767e+002	  1.8074384e+002	  1.7913654e+002	  1.7971306e+002	  1.4907102e+002	  1.5704403e+002	  1.5523592e+002	  1.5019826e+002	
  8.8403031e+001	  8.0663915e+001	  8.7655940e+001	  9.1010128e+001	  9.3006587e+001	  9.5157835e+001	  9.8495085e+001	  9.3239980e+001	  8.4366590e+001	  8.8440420e+001	  8.5283781e+001	  9.0230521e+001	  5.1107596e+001	  5.4330236e+001	  5.4910852e+001	  5.6569283e+001	  6.8705966e+001	  7.5192251e+001	  5.8305099e+001	  6.1649491e+001	
  1.3530634e+002	  1.3793205e+002	  1.4096003e+002	  1.3805693e+002	  1.4929269e+002	  1.5899376e+002	  1.5612149e+002	  1.5878878e+002	  1.7496264e+002	  1.8073111e+002	  1.6995655e+002	  1.7774303e+002	  1.6531787e+002	  1.5733034e+002	  1.6055779e+002	  1.6592531e+002	  1.7608061e+002	  1.8182216e+002	  1.7809547e+002	  1.7789223e+002	
  7.7524537e+001	  7.4510440e+001	  7.5374616e+001	  7.8266461e+001	  1.1123092e+002	  1.0568512e+002	  9.9369066e+001	  1.1029993e+002	  1.0510771e+002	  1.0783580e+002	  1.0581483e+002	  1.0580986e+002	  1.2672615e+002	  1.2616522e+002	  1.2088780e+002	  1.1997659e+002	  5.4709022e+001	  6.7087242e+001	  5.9708813e+001	  5.6860431e+001	
  1.0649727e+002	  1.1524875e+002	  1.1997860e+002	  1.1094159e+002	  1.4141832e+002	  1.4949599e+002	  1.4699257e+002	  1.4432055e+002	  1.4544235e+002	  1.4713938e+002	  1.4405313e+002	  1.4596732e+002	  1.4135224e+002	  1.4373012e+002	  1.5012988e+002	  1.5282274e+002	  1.6794900e+002	  1.7300629e+002	  1.7935664e+002	  1.7488524e+002	
  6.4344983e+001	  6.8032422e+001	  6.8702609e+001	  7.2495187e+001	  1.4805169e+002	  1.4790237e+002	  1.5484325e+002	  1.4623157e+002	  1.3183412e+002	  1.2335486e+002	  1.1714254e+002	  1.2429447e+002	  1.1362482e+002	  1.0581429e+002	  1.0422694e+002	  1.0655723e+002	  1.9689547e+002	  1.9841751e+002	  1.9998554e+002	  1.9373032e+002	
  5.5680852e+001	  6.1384476e+001	  6.8272801e+001	  6.1125622e+001	  6.1610241e+001	  5.6759213e+001	  6.2132877e+001	  5.4940499e+001	  7.3847858e+001	  7.0739298e+001	  6.9042481e+001	  7.6731145e+001	  1.1354705e+002	  1.1642549e+002	  1.1470300e+002	  1.1689622e+002	  7.7589493e+001	  8.8033505e+001	  8.4720447e+001	  8.6697361e+001	
  8.6665523e+001	  8.3941415e+001	  9.1373134e+001	  8.5050603e+001	  1.3432540e+002	  1.4096260e+002	  1.4162379e+002	  1.3585753e+002	  9.3126221e+001	  8.9006840e+001	  8.4567089e+001	  9.6396733e+001	  6.8440628e+001	  5.6330056e+001	  5.8452197e+001	  6.0916657e+001	  6.1468106e+001	  5.6914399e+001	  6.2937865e+001	  6.3745828e+001	
  1.0954116e+002	  1.0532824e+002	  1.0504528e+002	  1.1052541e+002	  7.3403160e+001	  6.6242923e+001	  6.9105558e+001	  7.0267389e+001	  1.2532542e+002	  1.3528551e+002	  1.2502928e+002	  1.3179773e+002	  8.8882532e+001	  8.3009865e+001	  8.0537843e+001	  8.5358663e+001	  1.1603196e+002	  1.1034167e+002	  1.1236645e+002	  1.1516938e+002	
  9.8694333e+001	  1.0304462e+002	  9.6476383e+001	  9.4359219e+001	  1.5241280e+002	  1.4999006e+002	  1.5139686e+002	  1.4997090e+002	  1.5263390e+002	  1.5143570e+002	  1.5010128e+002	  1.4783644e+002	  1.3357598e+002	  1.3287281e+002	  1.3143841e+002	  1.3763649e+002	  1.3311215e+002	  1.3937202e+002	  1.3212487e+002	  1.4233580e+002	
  1.3129120e+002	  1.3374562e+002	  1.2970456e+002	  1.2236798e+002	  1.1434187e+002	  1.1493013e+002	  1.1414675e+002	  1.0864166e+002	  1.4529211e+002	  1.4604353e+002	  1.4335558e+002	  1.4080441e+002	  7.5452388e+001	  7.6108918e+001	  7.8485412e+001	  7.8097170e+001	  8.2579125e+001	  8.2994279e+001	  8.7477544e+001	  8.4100044e+001	
  6.1878844e+001	  6.7872163e+001	  6.6609667e+001	  6.3821781e+001	  1.3488898e+002	  1.4029112e+002	  1.3510711e+002	  1.3486578e+002	  1.0539669e+002	  1.0146018e+002	  1.0529815e+002	  1.0205157e+002	  1.0644335e+002	  9.9890376e+001	  1.0496969e+002	  1.0566873e+002	  1.1914631e+002	  1.1623387e+002	  1.1689105e+002	  1.1122615e+002	
  1.4426771e+002	  1.3401899e+002	  1.3732197e+002	  1.3298523e+002	  1.7583940e+002	  1.7281201e+002	  1.7016713e+002	  1.7321194e+002	  1.4684083e+002	  1.5390427e+002	  1.4097854e+002	  1.5836322e+002	  1.3631570e+002	  1.4393819e+002	  1.3552995e+002	  1.3471245e+002	  1.2453457e+002	  1.2305440e+002	  1.2293821e+002	  1.3360954e+002	
  5.9384533e+001	  5.4178861e+001	  5.5975118e+001	  5.2383148e+001	  4.3924902e+001	  3.6353332e+001	  4.5129322e+001	  4.6693006e+001	  6.0916767e+001	  5.8444473e+001	  5.9758179e+001	  5.7343158e+001	  8.1869168e+001	  7.3103988e+001	  8.5765897e+001	  8.2938653e+001	  4.6202373e+001	  4.3021807e+001	  4.8123471e+001	  4.8664669e+001	
  6.0330238e+001	  6.3687192e+001	  5.3629608e+001	  6.2119145e+001	  7.7321649e+001	  7.7442713e+001	  7.4547952e+001	  7.6354991e+001	  7.1413964e+001	  7.1560242e+001	  7.5236962e+001	  6.7404318e+001	  1.0850489e+002	  1.1199906e+002	  1.0602550e+002	  1.0840940e+002	  7.3196248e+001	  7.4404352e+001	  7.1391816e+001	  7.5720284e+001	
  1.1397902e+002	  1.1350425e+002	  1.1694063e+002	  1.2545168e+002	  1.4793014e+002	  1.4132184e+002	  1.4389531e+002	  1.4975398e+002	  1.5199930e+002	  1.5632860e+002	  1.5118764e+002	  1.5242291e+002	  1.3947672e+002	  1.4390496e+002	  1.4625002e+002	  1.4890897e+002	  1.5649017e+002	  1.6088512e+002	  1.5528124e+002	  1.5754695e+002	
  6.1204728e+001	  6.5470117e+001	  6.0617259e+001	  6.4315002e+001	  1.3872932e+002	  1.4271388e+002	  1.3859044e+002	  1.3881940e+002	  1.0511836e+002	  1.0987242e+002	  1.1341321e+002	  1.0886520e+002	  7.4246316e+001	  8.1504829e+001	  8.1958797e+001	  7.9151111e+001	  1.0697707e+002	  1.0908584e+002	  1.0269824e+002	  1.1241655e+002	
  5.0917869e+001	  5.2537270e+001	  4.5471317e+001	  5.0251179e+001	  7.9511531e+001	  8.9958900e+001	  8.7737163e+001	  8.6172634e+001	  7.5278781e+001	  8.4758479e+001	  7.9151588e+001	  8.3567253e+001	  9.2531340e+001	  9.9764522e+001	  9.4477921e+001	  9.6145012e+001	  1.2182872e+002	  1.2659460e+002	  1.2537074e+002	  1.2656157e+002	
  8.4163449e+001	  8.5274542e+001	  7.9103736e+001	  7.9939312e+001	  1.0760110e+002	  1.0041758e+002	  1.0391036e+002	  1.1172791e+002	  6.6074399e+001	  6.3523808e+001	  6.6299302e+001	  5.5907461e+001	  1.0401456e+002	  8.8634538e+001	  9.8105522e+001	  1.0146471e+002	  1.3305842e+002	  1.3489298e+002	  1.2531799e+002	  1.3359417e+002	
